"","ONDERWIJSSOORT","INSTELLINGSCODE","INSTELLINGSNAAM","INSTELLING_ADRES","INSTELLING_POSTCODE","INSTELLING_PLAATS","INSTELLING_PROVINCIE","INSTELLING_GEMEENTECODE","INSTELLING_GEMEENTENAAM","TELLING_VOTOTAAL_2017","TELLING_VOTOTAAL_2018","TELLING_VOTOTAAL_2019","TELLING_VOTOTAAL_2020","TELLING_VOTOTAAL_2021","TELLING_VOTOTAAL_2022","PROGNOSES_VOTOTAAL_2023","PROGNOSES_VOTOTAAL_2024","PROGNOSES_VOTOTAAL_2025","PROGNOSES_VOTOTAAL_2026","PROGNOSES_VOTOTAAL_2027","PROGNOSES_VOTOTAAL_2028","PROGNOSES_VOTOTAAL_2029","PROGNOSES_VOTOTAAL_2030","PROGNOSES_VOTOTAAL_2031","PROGNOSES_VOTOTAAL_2032","PROGNOSES_VOTOTAAL_2033","PROGNOSES_VOTOTAAL_2034","PROGNOSES_VOTOTAAL_2035","PROGNOSES_VOTOTAAL_2036","PROGNOSES_VOTOTAAL_2037","PROGNOSES_VOTOTAAL_2038","PROGNOSES_VOTOTAAL_2039","PROGNOSES_VOTOTAAL_2040","PROGNOSES_VOTOTAAL_2041","PROGNOSES_VOTOTAAL_2042","BRJ_2017","BRJ_2018","BRJ_2019","BRJ_2020","BRJ_2021","BRJ_2022","BRJ_2023","BRJ_2024","BRJ_2025","BRJ_2026","BRJ_2027","BRJ_2028","BRJ_2029","BRJ_2030","BRJ_2031","BRJ_2032","BRJ_2033","BRJ_2034","BRJ_2035","BRJ_2036","BRJ_2037","BRJ_2038","BRJ_2039","BRJ_2040","BRJ_2041","BRJ_2042","VMBO_2017","VMBO_2018","VMBO_2019","VMBO_2020","VMBO_2021","VMBO_2022","VMBO_2023","VMBO_2024","VMBO_2025","VMBO_2026","VMBO_2027","VMBO_2028","VMBO_2029","VMBO_2030","VMBO_2031","VMBO_2032","VMBO_2033","VMBO_2034","VMBO_2035","VMBO_2036","VMBO_2037","VMBO_2038","VMBO_2039","VMBO_2040","VMBO_2041","VMBO_2042","HAVO_2017","HAVO_2018","HAVO_2019","HAVO_2020","HAVO_2021","HAVO_2022","HAVO_2023","HAVO_2024","HAVO_2025","HAVO_2026","HAVO_2027","HAVO_2028","HAVO_2029","HAVO_2030","HAVO_2031","HAVO_2032","HAVO_2033","HAVO_2034","HAVO_2035","HAVO_2036","HAVO_2037","HAVO_2038","HAVO_2039","HAVO_2040","HAVO_2041","HAVO_2042","VWO_2017","VWO_2018","VWO_2019","VWO_2020","VWO_2021","VWO_2022","VWO_2023","VWO_2024","VWO_2025","VWO_2026","VWO_2027","VWO_2028","VWO_2029","VWO_2030","VWO_2031","VWO_2032","VWO_2033","VWO_2034","VWO_2035","VWO_2036","VWO_2037","VWO_2038","VWO_2039","VWO_2040","VWO_2041","VWO_2042","PRO_2017","PRO_2018","PRO_2019","PRO_2020","PRO_2021","PRO_2022","PRO_2023","PRO_2024","PRO_2025","PRO_2026","PRO_2027","PRO_2028","PRO_2029","PRO_2030","PRO_2031","PRO_2032","PRO_2033","PRO_2034","PRO_2035","PRO_2036","PRO_2037","PRO_2038","PRO_2039","PRO_2040","PRO_2041","PRO_2042","BEVOEGDGEZAGNUMMER","BEVOEGDGEZAGNAAM","BEVOEGDGEZAG_ADRES","BEVOEGDGEZAG_POSTCODE","BEVOEGDGEZAG_PLAATS","BEVOEGDGEZAG_PROVINCIE","BEVOEGDGEZAG_GEMEENTECODE","BEVOEGDGEZAG_GEMEENTENAAM"
"515","VO","23HH","Praktijkonderwijs Roermond","Heinsbergerweg 192","6045CL","ROERMOND","Limburg","0957","ROERMOND",196,192,186,195,206,216,229.802150549662,237.829459041747,239.141175347903,235.052093182973,227.334989228559,222.38855295314,220.13042015938,220.067651482417,218.343074329399,219.362552093548,221.981692894008,222.814961160993,221.785518540078,222.663881397665,226.30099274317,229.102973190795,231.452245029975,232.522765234736,235.573330602511,238.475840939079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,192,186,195,206,216,229.802150549662,237.829459041747,239.141175347903,235.052093182973,227.334989228559,222.38855295314,220.13042015938,220.067651482417,218.343074329399,219.362552093548,221.981692894008,222.814961160993,221.785518540078,222.663881397665,226.30099274317,229.102973190795,231.452245029975,232.522765234736,235.573330602511,238.475840939079,"40619","Stichting Praktijkonderwijs Roermond e.o.","Heinsbergerweg 192","6045CL","ROERMOND","Limburg","0957","ROERMOND"
"516","VO","23JA","Grafisch Lyceum Rotterdam voor MBO en VMBO","Heer Bokelweg 255","3032AD","ROTTERDAM","Zuid-Holland","0599","ROTTERDAM",490,494,500,508,508,504,542.00871700322,552.321628676078,565.865276949647,554.223840137686,542.710821957342,538.760029857256,538.021132814563,534.753915465227,533.703737052794,531.088949978057,533.363866788429,534.110717177601,534.56518778626,541.553789329155,550.184483417476,563.298118827028,577.63149233845,589.528625077696,599.754771739891,609.843618270237,251,256,265,273,263,273,308.274326745282,304.535085686408,292.514919425776,286.580994891483,284.191296975207,286.317316076798,286.456830132763,281.535824623705,280.189314172601,282.506994152501,287.265506943295,286.190107768259,282.181793573777,289.414183780047,300.448001742976,308.741299837331,313.83538976046,318.094387181311,323.099118928538,328.925447929255,239,238,235,235,245,231,233.734390257939,247.78654298967,273.350357523871,267.642845246203,258.519524982135,252.442713780458,251.5643026818,253.218090841522,253.514422880193,248.581955825555,246.098359845134,247.920609409342,252.383394212483,252.139605549108,249.7364816745,254.556818989698,263.79610257799,271.434237896386,276.655652811353,280.918170340982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"67237","Stichting Grafisch Lyceum Rotterdam","Heer Bokelweg 255","3032AD","ROTTERDAM","Zuid-Holland","0599","ROTTERDAM"
"517","VO","23KU","Northgo College Openbare Scholengemeenschap voor Vmbo Havo Vwo","Duinwetering 107","2203HM","NOORDWIJK ZH","Zuid-Holland","0575","NOORDWIJK",818,885,926,1001,1050,1041,1075.76129124517,1072.95455190591,1045.20076917685,1035.61062833032,1018.31667823162,1001.63390593684,1005.9865081771,1022.07164975283,1018.39537885807,1023.58755891553,1030.97901008741,1026.89726495609,1023.24094104612,1032.28002833406,1042.14868442283,1053.55801825605,1069.31767540385,1090.48371870701,1112.54096399757,1135.46461847261,357,374,385,430,410,382,414.660593478146,421.908503181514,398.238378290534,383.186832956914,385.167976574772,380.37839985501,397.573566580806,390.950211064622,381.896942143266,385.030241116219,397.870790147206,393.768423335077,383.42022863325,397.449416301876,406.184656732789,416.262969127772,419.772220107873,431.681931265962,440.892347711987,450.794776997773,82,96,105,107,118,119,118.955935240684,112.402052318444,115.653249757743,119.580143895001,110.947318446047,106.217077166075,107.226791563121,110.090620146096,111.548113329249,111.008196264301,108.495922998175,109.334753130731,111.514232349039,110.543464490748,108.605128437183,110.387737549112,113.268002129709,115.48617858722,116.721515720485,119.723758550435,223,231,238,244,238,237,253.430172547471,244.940505023041,240.123403273255,244.41489786394,241.931645916305,236.347092431426,229.416165607361,242.906552663892,242.269590399075,244.664198871407,242.808782547387,240.964895111964,244.117780701677,241.891584426783,243.857597808846,241.854603482358,247.928507625709,250.688997513444,255.996374082669,260.13719639554,156,184,198,220,284,303,288.714589978866,293.70349138291,291.185737855316,288.428753614463,280.2697372945,278.691336484332,271.76998442581,278.124265878223,282.68073298648,282.884922663598,281.803514394644,282.829193378313,284.18869936215,282.39556311465,283.501301444011,285.052708096808,288.348945540557,292.626611340381,298.930726482434,304.808886528861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41389","Stichting Openbaar Voortgezet Onderwijs Noordwijk","Duinwetering 107","2203HM","NOORDWIJK ZH","Zuid-Holland","0575","NOORDWIJK"
"518","VO","23VD","Broeckland College voor Mavo Vbo Lwoo","Engel de Ruijterstraat 40","3621CV","BREUKELEN UT","Utrecht","1904","STICHTSE VECHT",625,553,534,505,453,434,438.67398753638,439.40772705548,449.096922053505,443.955055561281,438.632636623923,438.093378947844,438.331595579462,434.119949455531,434.726425736318,437.20779111259,438.236276542011,439.878460693413,436.81678823321,435.913467675893,441.807880464458,448.803165604684,456.948509182186,465.599658974125,471.592719123955,478.619765483926,288,232,229,236,210,195,226.216124735611,226.041330325688,214.641719534038,215.088238607995,213.185135837824,209.747749015246,213.157335281027,213.637687781264,211.566407950099,213.086519251408,215.500725252159,215.818395288744,212.866838741565,211.783267536817,220.811382224374,228.2812559012,228.805136973692,229.474815860171,234.726469441436,239.076401969328,337,321,305,269,243,239,212.457862800769,213.366396729792,234.455202519467,228.866816953286,225.447500786099,228.345629932597,225.174260298435,220.482261674267,223.160017786219,224.121271861182,222.735551289851,224.060065404669,223.949949491646,224.130200139076,220.996498240083,220.521909703484,228.143372208495,236.124843113954,236.866249682519,239.543363514598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40094","De Willibrord St. v. rk, pc en Int.conf. Voortg. Ond. Utr. e","Atoomweg 111","3542AB","UTRECHT","Utrecht","0344","UTRECHT"
"519","VO","23VL","Scholengemeenschap Pieter Zandt voor Vwo Havo Vmbo Pro","Kamperstraatweg 1a","8265PA","KAMPEN","Overijssel","0166","KAMPEN",2833,2805,2795,2770,2830,2895,2925.47213892967,2912.30829507719,2863.55760415975,2816.00834636215,2770.83069636303,2733.8174450231,2714.16276563599,2685.47446041226,2653.38634233344,2629.33464771944,2626.50067516534,2604.81687270019,2606.66447077966,2603.37614935142,2628.73532958104,2676.00259741012,2730.83596075447,2785.84856499731,2836.82358504415,2870.93698867916,1453,1352,1478,1501,1514,1614,1624.18133700225,1595.40004554079,1533.20332190161,1497.6638590947,1486.41376614168,1478.57933569563,1471.01803460028,1442.82676168549,1421.30149557993,1415.53014322673,1432.8902512335,1419.3832588927,1415.8647989631,1417.66149688995,1446.15902756963,1496.06209430335,1535.19435557787,1552.49806771949,1560.57465999915,1579.79202096003,781,778,728,707,760,732,753.951987404817,768.007103636392,774.214776922904,759.939425561622,731.337542044906,712.001721235959,709.620604894171,710.153936393258,698.394196403088,684.865050674739,675.791546643887,672.562188503618,678.118470257633,672.546139384296,670.596687574003,669.610790257256,685.827736766096,714.629948463678,736.025895665318,737.339231906393,350,335,318,291,288,330,333.480289158154,333.007575145254,337.910332725911,339.546745533353,337.235235512486,330.590246293753,324.652867920172,325.461912945695,327.100457750109,323.204296046022,315.777595208974,312.65107541787,313.094058569032,313.047596396749,312.492882446212,310.780572030985,310.45791220171,316.374514772552,331.723935976529,339.840930389277,179,275,200,213,217,179,173.67841988616,174.789644922698,176.240631346861,177.237097258137,175.532502585558,172.973881479066,169.194363493328,167.363742524955,167.216193845022,166.597890275421,163.714424611258,161.923559709921,161.47527657316,161.911594445328,161.223396190782,161.084317687607,160.729529553004,163.254536277633,168.591744704118,173.320613316704,70,65,71,58,51,40,40.1801054782906,41.1039258320528,41.9885412624652,41.6212189143389,40.311650078402,39.6722603186933,39.676894728035,39.6681068628616,39.3739987552856,39.1372674965244,38.3268574677186,38.2967901760887,38.1118664167398,38.2093222350982,38.2633358004123,38.464823130918,38.6264266557912,39.0914977639621,39.9073486990331,40.6441921067465,"31157","Stg. Chr. Spec. Vgz. Onderwijs op Reformatorische grondslag","Kamperstraatweg 1A","8265PA","KAMPEN","Overijssel","0166","KAMPEN"
"520","VO","23WU","Christelijke Scholengemeenschap voor Mavo en Vbo Eekeringe","Oostwijkstraat 8","8331ED","STEENWIJK","Overijssel","1708","STEENWIJKERLAND",550,515,492,495,479,478,469.965212289182,456.712873602328,467.679147745408,463.4723695538,474.38732472699,472.094029260692,455.07632853903,463.22725311619,455.581295234623,456.847025287654,450.577852544046,436.442004574759,444.699487405103,444.185240385229,447.861880879359,457.120524742515,458.073657233173,469.462834449069,485.881105825136,490.847483222752,253,233,231,252,224,206,223.629614705386,225.6661960129,221.808313336607,220.931035439477,227.341371554117,219.293721802175,208.738469320966,217.382727441643,213.79454815408,214.741905928529,208.289882809265,204.297451140949,212.239873492518,214.545488669829,211.317882323401,221.127351490884,228.666898936265,227.588386425901,233.815044996694,234.419181460845,297,282,261,243,255,272,246.335597583797,231.046677589428,245.870834408801,242.541334114323,247.045953172873,252.800307458518,246.337859218065,245.844525674547,241.786747080543,242.105119359125,242.287969734781,232.14455343381,232.459613912585,229.639751715399,236.543998555958,235.993173251631,229.406758296907,241.874448023168,252.066060828441,256.428301761906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41295","Stichting Simant","Stationsstraat 40","8331GK","STEENWIJK","Overijssel","1708","STEENWIJKERLAND"
"521","VO","23YU","Nova College","Veenoord 15","3079NH","ROTTERDAM","Zuid-Holland","0599","ROTTERDAM",1275,1362,1433,1478,1478,1562,1588.44972093098,1613.34095755781,1656.4485843376,1645.58903391857,1626.60167683823,1618.39700278763,1601.75546188479,1594.55119070867,1584.81715222901,1574.8452639937,1581.60117829107,1572.0371169119,1569.04481683361,1588.03518573636,1610.13362246405,1646.7842070001,1686.60273679031,1719.08414397748,1751.74788246681,1783.58900298659,655,703,708,727,839,900,954.675527999251,962.755218082839,938.57180555677,926.597115736608,918.484910186689,921.236734629632,909.464522975709,901.832376221878,896.747531925972,894.295647236537,903.679709244209,897.343854307531,891.220232750003,905.813284690518,933.180525689244,961.308566720646,981.272880965658,994.708099328101,1009.60880571464,1028.74129566535,473,501,494,457,409,416,408.112754665653,441.653112379364,485.633900134501,473.947904500265,461.06527140204,454.182694908564,450.6524146144,450.669733676209,446.476723383179,440.554758957211,439.548411071436,437.753645218811,440.953254036825,442.113173025819,437.836543546554,445.863966922744,461.958684885749,474.314646913451,484.421168184624,491.863797146398,108,112,153,209,156,157,142.266844324275,136.248966050871,153.893290535577,164.062114918387,162.600933644816,159.914545131259,159.352557229585,160.060548092122,159.73642923187,158.67039175382,157.3722854242,156.381660464933,156.490339489326,158.290358510027,157.959973754684,157.81669773371,160.540314171931,165.315253640094,170.454707806396,173.728847643213,39,46,78,85,74,89,83.3945939418024,72.683661044739,78.349588110753,80.9818987633116,84.4505616046863,83.0630281181715,82.2859670650997,81.9885327184636,81.856467687989,81.3244660461323,81.0007725512292,80.5579569206284,80.3809905574569,81.8183695099964,81.1565794735636,81.7949756230002,82.8308567669695,84.7461440958347,87.2632007611518,89.2550625316295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41071","Stg. v. Interconf./Alg. Bijz. voortgezet onderw. te R'dam eo","Linker Rottekade 292","3034CV","ROTTERDAM","Zuid-Holland","0599","ROTTERDAM"
"522","VO","24PY","Stedelijk Dalton Lyceum voor Lyceum Havo Mavo Vbo Lwoo","Overkampweg 125","3318AN","DORDRECHT","Zuid-Holland","0505","DORDRECHT",2540,2424,2223,2163,2189,2563,2559.58084310205,2635.56264748836,2686.35406386145,2654.74659222703,2558.3947418057,2455.23401724219,2390.95437853614,2351.23205915892,2325.65419076149,2289.26001742519,2285.30452696072,2270.24954477797,2246.86893734278,2266.58055142176,2285.38738262876,2313.12735597841,2360.69417735507,2403.0952860292,2449.58343146762,2497.82053456246,1130,1032,878,883,985,1349,1339.60443193065,1246.83103358803,1144.37356650477,1100.03278252958,1078.64947083971,1039.94473662741,1024.45412746826,1018.3971504717,1014.95168209094,1000.2534460201,1013.26934399321,1017.14992354776,991.425496735431,1007.11845641054,1040.18939363621,1062.62849345696,1084.09727158669,1102.46078374313,1114.89502754055,1135.48139652639,437,434,432,393,352,367,413.447719760507,473.433510660926,541.675685571808,508.412331446996,464.286651811932,443.545429318563,435.181784358513,423.133902386982,414.863294939518,410.365551855851,405.895374617709,399.180565940044,399.284926504474,405.515809542744,395.478479546225,396.409745989577,411.68767554964,420.4579713504,430.538128535977,438.877231970201,461,463,433,377,339,327,323.233974813685,380.396025306829,415.669959134021,434.052595374304,405.79676622116,389.233070637121,376.627949425068,370.813122941969,364.09912880407,357.859585538564,353.984255002936,348.641067480178,349.14912645247,348.920057362342,347.523605416379,347.539557670673,353.241098019518,361.279936134917,370.620886550684,378.475556308183,512,495,480,510,513,520,483.29471659721,534.902077932572,584.634852650856,612.248882876157,609.661852932895,582.510780659094,554.690517284307,538.887883358272,531.740084926956,520.781434010677,512.155553346873,505.277987809991,507.009387650404,505.026228106131,502.19590402995,506.549558861199,511.668132199221,518.89659480075,533.529388840409,544.986349757693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41397","Stichting voor Openbaar Onderwijs in Dordrecht","Overkampweg 125","3318AN","DORDRECHT","Zuid-Holland","0505","DORDRECHT"
"523","VO","24RW","Oostvaarders College voor Lyceum Havo Mavo Vbo Lwoo","A. Boekenweg 3","1333VD","ALMERE","Flevoland","0034","ALMERE",3631,3355,3235,3050,2926,2889,2866.5051705738,2811.46524999677,2788.15904934356,2751.28010042754,2719.71500949764,2703.74801514803,2684.90481254361,2665.91531143916,2667.79081867046,2669.51874957925,2689.30130175106,2710.52870521845,2716.27571517108,2771.15891209002,2836.79856468679,2922.04520342894,2996.53867491927,3065.98636050494,3143.81071798793,3222.69011642511,1334,1298,1296,1194,1149,1148,1220.5151385203,1192.29782208915,1159.27417213795,1135.83253294413,1133.21892355531,1125.23243189465,1128.74911490699,1123.15365325587,1142.69771932564,1139.8471581167,1144.81415062577,1154.8827593667,1163.95523984427,1206.9435244257,1251.61283084494,1293.03828037797,1322.57121040783,1345.45284203441,1374.33929939944,1406.54570240555,885,694,672,576,570,565,527.259097883362,538.989876162978,554.731056693983,540.30218110403,522.799470547195,518.897395337748,511.365731189767,503.373329672523,497.912975688104,503.132165286562,510.178436065917,510.732624832276,505.558790279106,512.541761946788,521.662492386637,535.950414935653,552.222846031714,571.658477630118,585.711817038894,598.495017908333,713,686,655,650,605,613,579.168874604808,557.98577460222,566.327446755344,568.625976356762,560.216178625005,559.518279741628,554.048100995478,551.444370085025,544.186138593847,546.210576888137,551.783721320807,557.213828289808,555.589080213056,557.323465250899,566.101931012783,582.731509346621,597.417009422415,612.13554995888,632.066008882115,648.658390442353,699,677,612,630,602,563,539.56205956533,522.19177714242,507.82637375629,506.51941002262,503.480436770133,500.099908174001,490.741865451372,487.943958425739,482.993985062868,480.328849287849,482.524993738566,487.699492729661,491.172604834648,494.350160466634,497.421310442432,510.324998768693,524.327609057314,536.739490881533,551.69359266748,568.991005668874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41676","Almeerse Scholen Groep (ASG)","Randstad 20 31","1314BC","ALMERE","Flevoland","0034","ALMERE"
"524","VO","24TF","Staring College Regionale Scholengemeenschap voor Ath Gymn Havo Vmbo","Herenlaan 2","7271NR","BORCULO","Gelderland","1859","BERKELLAND",2055,2030,1954,1845,1739,1554,1442.50240496216,1358.87845037794,1272.17185034173,1231.16585921191,1250.17838272597,1245.56216372807,1237.47312359506,1243.36615330026,1232.06440684235,1213.92565405646,1232.98774745456,1235.78073246795,1226.861187657,1233.20881726019,1242.56315477735,1261.43567768328,1296.3690528638,1293.29458217408,1291.13974466837,1328.29451775203,824,789,707,681,670,570,498.959694918995,518.793093891405,524.913061369993,512.842973050839,523.902782306653,516.370237523697,505.672457517291,506.955128143429,506.666653567744,494.556995276625,510.018389720861,524.004885929785,507.850392035971,504.176123590006,524.046715217863,534.982281975143,548.576440622479,554.29690728313,540.253699057063,562.070249546215,425,405,402,371,365,366,372.256077820427,322.895045989691,271.290051939563,282.133808220325,291.348245507686,283.291596912231,285.344528616261,288.991644657478,279.862946321581,277.859556584272,281.073471185024,274.811063281445,276.045685096548,286.751851008923,275.977955618648,280.090434646388,290.196755279463,285.966841451295,293.421618481601,301.197112765384,392,426,444,423,381,303,292.613547255225,268.910554701098,242.929497756324,216.830365821143,226.411566974989,235.018459871445,231.214542787589,233.900150770953,233.392145636203,229.598018643208,229.957001272122,228.429323643687,230.37425392725,229.395551592867,232.680771608115,231.544746027724,237.289169817637,235.152733104313,237.536164700938,243.170469798645,414,410,401,370,323,315,278.673084967508,248.279755795744,233.039239275851,219.358712119605,208.51578793664,210.881869420698,215.241594673918,213.519229728396,212.142661316818,211.911083552359,211.938885276553,208.535459613036,212.590856597229,212.885291068393,209.857712332727,214.818215034025,220.306687144219,217.878100335337,219.928262428771,221.856685641787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40310","Stichting Portuur","Herenlaan 2","7271NR","BORCULO","Gelderland","1859","BERKELLAND"
"525","VO","24TG","Gooise Scholen Federatie Weesp","Amstellandlaan 1A","1382CD","WEESP","Noord-Holland","0363","AMSTERDAM",1580,1602,1686,1676,1677,1739,1828.39125010441,1874.80789401197,1892.64356996366,1903.882234075,1894.35341333964,1916.34270395009,1939.09153585627,1950.3228545713,1966.36789244622,1990.28654982026,1997.42290337512,1995.44546315004,2005.33256860855,2037.13213014526,2083.19216380829,2106.39256581148,2136.9628907614,2179.46722889504,2237.92902186866,2274.19449497373,681,644,678,678,684,710,783.29355118789,787.443064347753,757.92141108577,738.521774387054,771.654049655263,807.90273098388,813.360766583325,805.321232914018,790.137188147004,783.401257935075,809.182480094389,806.471543925805,801.877579526519,810.296903367553,839.073260204757,868.255032991463,871.007717821798,889.102351033311,907.208645876695,915.264584494707,252,270,266,246,251,262,268.908551564819,288.666125674123,302.456713654907,299.974750555686,284.028061249691,279.160752238041,288.76400120189,295.038597110055,300.878353520955,305.0274085092,292.724556697781,296.166206201272,306.325860620383,312.248215309185,309.966613047924,307.095369052257,318.799455358406,328.455084126354,337.316704450027,341.859048283661,325,340,352,349,362,380,385.669404800003,396.307482237504,416.463133370564,435.88509784776,416.487811711222,414.863731874746,418.627228973849,430.185915061213,442.942085466176,455.062692734927,449.823010140933,444.635155248225,449.182371919421,461.150870618925,470.116358520609,464.209918136678,472.802026086969,481.042084742554,500.044361298678,509.248480949399,322,348,390,403,380,387,390.519742551701,402.391221752588,415.802311852421,429.500611284497,422.183490723468,414.415488853425,418.339539097202,419.777109486013,432.410265312085,446.795190641057,445.692856442014,448.17255777474,447.94675654223,453.4361408496,464.035932034999,466.832245631079,474.353691494232,480.867708992819,493.359310243264,507.822381245967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40696","Stichting Gooise Scholen Federatie","Burg de Bordesstraat 82","1404GZ","BUSSUM","Noord-Holland","1942","GOOISE MEREN"
"526","VO","24TJ","Trajectum College, openbare scholengemeenschap voor vbo en mavo","Vader Rijndreef 9","3561XB","UTRECHT","Utrecht","0344","UTRECHT",592,586,537,506,467,447,478.010784073214,460.618368887286,456.568792635219,459.799675507706,452.580228170213,445.595941974522,435.227971297902,424.744381187075,417.126264392195,411.085541033137,406.374266040246,403.948154315646,398.764830617162,398.934985070113,400.257163923477,406.695717340122,414.953727341306,417.638236565678,421.907816483925,424.70387249522,244,232,216,225,238,212,218.792957714304,221.213740496284,218.121265926476,219.9940330465,214.575535676322,207.055452828407,205.192234464893,201.45380257022,196.45165507861,193.529914071614,193.586824301941,194.772650996461,190.063806769599,189.839172545455,194.467231805637,199.75161305616,201.60207689946,200.630532614093,201.545797754012,203.958473278202,348,354,321,281,229,235,259.21782635891,239.404628391002,238.447526708743,239.805642461206,238.004692493891,238.540489146116,230.035736833009,223.290578616855,220.674609313585,217.555626961522,212.787441738305,209.175503319185,208.701023847563,209.095812524658,205.789932117839,206.944104283962,213.351650441846,217.007703951585,220.362018729913,220.745399217018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41475","Sticht. Openb. Voortg. Onderw. Utrecht en Omstreken","Orteliuslaan 871","3528BE","UTRECHT","Utrecht","0344","UTRECHT"
